_returnType, addr, addrRoad, cameraNum, dataDay, gubun, gugun, idx, instt, lat, lng, numOfRows, pageNo, phone, photoInfo, pixel, resultCode, resultMsg, serviceKey, setDay, storeDays, totalCount
"xml","부산광역시 해운대구 반여동 1095-5","부산광역시 해운대구 삼어로 133번길 33-11","1","2018-08-10","다목적","해운대구","7628","부산광역시 해운대구청","35.208473","129.117832","10","1","051-749-6051","360도다방면","200","","","","-","30",""
"xml","부산광역시 해운대구 우1동 881-3번지","부산광역시 해운대구 동백로29번길 25","4","2018-08-10","다목적","해운대구","7551","부산광역시 해운대구청","35.15985548","129.1539216","10","1","051-749-4562","차로방향","41","","","","-","30",""
"xml","부산광역시 해운대구  마린시티2로 10 (우동 1411)","부산광역시 해운대구 마린시티 2로 10","1","2018-08-10","다목적","해운대구","7552","부산광역시 해운대구청","35.222524","129.147189","10","1","051-749-6051","360도다방면","200","","","","-","30",""
"xml","부산광역시 해운대구  마린시티2로 33 (우동 1411)","부산광역시 해운대구 마린시티 2로 33","1","2018-08-10","다목적","해운대구","7553","부산광역시 해운대구청","35.182501","129.128234","10","1","051-749-6051","360도다방면","200","","","","-","30",""
"xml","부산광역시 해운대구  마린시티2로 38 (우동 1411)","부산광역시 해운대구 마린시티 2로 38","1","2018-08-10","다목적","해운대구","7554","부산광역시 해운대구청","35.16176327","129.1446699","10","1","051-749-6051","360도다방면","200","","","","-","30",""
"xml","부산광역시 해운대구 우1동 1436-2","부산광역시 해운대구 마린시티1로 127","3","2018-08-10","다목적","해운대구","7555","부산광역시 해운대구청","35.1549665","129.1472382","10","1","051-749-4562","차로방향","41","","","","-","30",""
"xml","부산광역시 해운대구 우1동 1434-2","부산광역시 해운대구 마린시티1로 155","3","2018-08-10","다목적","해운대구","7556","부산광역시 해운대구청","35.15675982","129.1484646","10","1","051-749-4562","차로방향","41","","","","-","30",""
"xml","부산광역시 해운대구 우1동 1433","부산광역시 해운대구 마린시티1로 167","3","2018-08-10","다목적","해운대구","7557","부산광역시 해운대구청","35.15774951","129.1509384","10","1","051-749-4562","차로방향","41","","","","-","30",""
"xml","부산광역시 해운대구 우1동 1410","부산광역시 해운대구 마린시티2로 47","3","2018-08-10","다목적","해운대구","7558","부산광역시 해운대구청","35.1561195","129.1435344","10","1","051-749-4562","차로방향","41","","","","-","30",""
"xml","부산광역시 해운대구 우동 1436","부산광역시 해운대구 마린시티3로 39","4","2018-08-10","다목적","해운대구","7559","부산광역시 해운대구청","35.1551636","129.1460072","10","1","051-749-4562","차로방향","41","","","","-","30",""
"xml","부산광역시 해운대구  반여4동 1164-6","부산광역시 해운대구 명장로67번길 40-42","1","2018-08-10","다목적","해운대구","7560","부산광역시 해운대구청","35.177948","129.178865","10","1","051-749-6051","360도다방면","200","","","","-","30",""
"xml","부산광역시 해운대구 반송1동259-63","부산광역시 해운대구 반송1동259-63","1","2018-08-10","다목적","해운대구","7561","부산광역시 해운대구청","35.2252453","129.1477727","10","1","051-749-6051","360도다방면","200","","","","-","30",""
"xml","부산광역시 해운대구 반송동 219-13","부산광역시 해운대구 반송동 219-13","1","2018-08-10","다목적","해운대구","7562","부산광역시 해운대구청","35.2300183","129.156183","10","1","051-749-6051","360도다방면","200","","","","-","30",""
"xml","부산광역시 해운대구 반송동 73-40","부산광역시 해운대구 반송동 73-40","1","2018-08-10","다목적","해운대구","7563","부산광역시 해운대구청","35.231896","129.157767","10","1","051-749-6051","360도다방면","200","","","","-","30",""
"xml","부산광역시 해운대구 반송동 882","부산광역시 해운대구 반송동 882","1","2018-08-10","다목적","해운대구","7564","부산광역시 해운대구청","35.227445","129.163581","10","1","051-749-6051","360도다방면","200","","","","-","30",""
"xml","부산광역시 해운대구  반송동 산151-1","부산광역시 해운대구 반송동 산151-1","1","2018-08-10","다목적","해운대구","7565","부산광역시 해운대구청","35.233584","129.144332","10","1","051-749-6051","360도다방면","200","","","","-","30",""
"xml","부산광역시 해운대구 반송동 산51-160","부산광역시 해운대구 반송동 산51-160","1","2018-08-10","다목적","해운대구","7566","부산광역시 해운대구청","35.2239766","129.1610602","10","1","051-749-4491","등산로방향","200","","","","-","30",""
"xml","부산광역시 해운대구 반여동 산 12-3","부산광역시 해운대구 반송로 616번길21(반여동 산 12-3 )","1","2018-08-10","다목적","해운대구","7567","부산광역시 해운대구청","35.219183","129.130149","10","1","051-749-6051","360도다방면","200","","","","-","30",""
"xml","부산광역시 해운대구  반송1동 756-258","부산광역시 해운대구 반송로 730-8","1","2018-08-10","다목적","해운대구","7568","부산광역시 해운대구청","35.17154824","129.1798742","10","1","051-749-6051","360도다방면","200","","","","-","30",""
"xml","부산광역시 해운대구 반송동 679-3","부산광역시 해운대구 반송로 830","1","2018-08-10","다목적","해운대구","7569","부산광역시 해운대구청","35.2275324","129.146895","10","1","051-749-6051","360도다방면","200","","","","-","30",""
"xml","부산광역시 해운대구  반송동 810-4 구거","부산광역시 해운대구 반송로 839","1","2018-08-10","다목적","해운대구","7570","부산광역시 해운대구청","35.199107","129.134458","10","1","051-749-6051","360도다방면","200","","","","-","30",""
"xml","부산광역시 해운대구  반송동 786 구거","부산광역시 해운대구 반송로 877번길 70-8","1","2018-08-10","다목적","해운대구","7571","부산광역시 해운대구청","35.20090075","129.1166302","10","1","051-749-6051","360도다방면","200","","","","-","30",""
"xml","부산광역시 해운대구 반송동 295-12","부산광역시 해운대구 반송로 895","1","2018-08-10","다목적","해운대구","7572","부산광역시 해운대구청","35.2315117","129.151571","10","1","051-749-6051","360도다방면","200","","","","-","30",""
"xml","부산광역시 해운대구 반송동 411-2","부산광역시 해운대구 반송로 911번길 23","1","2018-08-10","다목적","해운대구","7573","부산광역시 해운대구청","35.2329721","129.152303","10","1","051-749-6051","360도다방면","200","","","","-","30",""
"xml","부산광역시 해운대구  반송로 911번길 59 (반송동401-5)","부산광역시 해운대구 반송로 911번길 59","1","2018-08-10","다목적","해운대구","7574","부산광역시 해운대구청","35.179452","129.197314","10","1","051-749-6051","360도다방면","200","","","","-","30",""
"xml","부산광역시 해운대구  반송2동 642-1(반송2동 800-3도)","부산광역시 해운대구 반송로867번길 50","1","2018-08-10","다목적","해운대구","7575","부산광역시 해운대구청","35.226477","129.147225","10","1","051-749-6051","360도다방면","200","","","","-","30",""
"xml","부산광역시 해운대구 반송동 365-16","부산광역시 해운대구 반송로887번길3","1","2018-08-10","다목적","해운대구","7576","부산광역시 해운대구청","35.2309829","129.1506865","10","1","051-749-4461","쓰레기무단투기빈번지역","41","","","","-","30",""
"xml","부산광역시 해운대구 반송동 301-14","부산광역시 해운대구 반송로892번길18-11","1","2018-08-10","다목적","해운대구","7577","부산광역시 해운대구청","35.230462","129.151663","10","1","051-749-6051","360도다방면","200","","","","-","30",""
"xml","부산광역시 해운대구 반송2동 346-3","부산광역시 해운대구 반송로906번길 15-10","1","2018-08-10","다목적","해운대구","7578","부산광역시 해운대구청","35.231051","129.153233","10","1","051-749-6051","360도다방면","200","","","","-","30",""
"xml","부산광역시 해운대구 반송동345-2","부산광역시 해운대구 반송로906번길 17","2","2018-08-10","다목적","해운대구","7579","부산광역시 해운대구청","35.23124823","129.153338","10","1","051-749-6051","360도다방면","200","","","","-","30",""
"xml","부산광역시 해운대구 반송동417","부산광역시 해운대구 반송로911번길 67","2","2018-08-10","다목적","해운대구","7580","부산광역시 해운대구청","35.23460719","129.153076","10","1","051-749-6051","360도다방면","200","","","","-","30",""
"xml","부산광역시 해운대구 반송2동 40-574","부산광역시 해운대구 반송로924번길 14","2","2018-08-10","다목적","해운대구","7581","부산광역시 해운대구청","35.2320215","129.155481","10","1","051-749-4562","차로방향","41","","","","-","30",""
"xml","부산광역시 해운대구  반송1동 산51-294 임야","부산광역시 해운대구 반송순환로","1","2018-08-10","다목적","해운대구","7582","부산광역시 해운대구청","35.16055739","129.1767415","10","1","051-749-6051","360도다방면","200","","","","-","30",""
"xml","부산광역시 해운대구 반송동 250-2831","부산광역시 해운대구 반송순환로 129","1","2018-08-10","다목적","해운대구","7583","부산광역시 해운대구청","35.22211269","129.153167","10","1","051-749-6051","360도다방면","200","","","","-","30",""
"xml","부산광역시 해운대구 반송동산51-120","부산광역시 해운대구 반송순환로 154","1","2018-08-10","다목적","해운대구","7584","부산광역시 해운대구청","35.194494","129.131984","10","1","051-749-6051","360도다방면","200","","","","-","30",""
"xml","부산광역시 해운대구  반송2동 259-113(반송2동 785-6구)","부산광역시 해운대구 반송순환로 158","1","2018-08-10","다목적","해운대구","7585","부산광역시 해운대구청","35.170531","129.154775","10","1","051-749-6051","360도다방면","200","","","","-","30",""
"xml","부산광역시 해운대구 반송동 803-4","부산광역시 해운대구 반송순환로 217-1","2","2018-08-10","다목적","해운대구","7586","부산광역시 해운대구청","35.2289304","129.1499391","10","1","051-749-4562","차로방향","41","","","","-","30",""
"xml","부산광역시 해운대구 반여1동 1640번지","부산광역시 해운대구 반여1동 1640번지","1","2018-08-10","다목적","해운대구","7587","부산광역시 해운대구청","35.200776","129.120539","10","1","051-749-6051","360도다방면","200","","","","-","30",""
"xml","부산광역시 해운대구 반여1동 69번가길","부산광역시 해운대구 반여1동 69번가길","1","2018-08-10","다목적","해운대구","7588","부산광역시 해운대구청","35.2017475","129.119137","10","1","051-749-4461","쓰레기무단투기빈번지역","41","","","","-","30",""
